# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,
# Sat Oct  4 03:30:19 2025,,,,,,,,,,,
#,,,,,,,,,,,
# User ID:         navidajayaweera2006,,,,,,,,,,,
#,,,,,,,,,,,
# User preference: archive defaults*,,,,,,,,,,,
#,,,,,,,,,,,
# COLUMN tid:            TESS Input Catalog ID,,,,,,,,,,,
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC),,,,,,,,,,,
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD],,,,,,,,,,,
# COLUMN pl_orbper:      Planet Orbital Period Value [days],,,,,,,,,,,
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours],,,,,,,,,,,
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm],,,,,,,,,,,
# COLUMN pl_insol:       Planet Insolation Value [Earth flux],,,,,,,,,,,
# COLUMN st_tmag:        TESS Magnitude,,,,,,,,,,,
# COLUMN st_dist:        Stellar Distance [pc],,,,,,,,,,,
# COLUMN st_teff:        Stellar Effective Temperature Value [K],,,,,,,,,,,
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2],,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius Value [R_Sun],,,,,,,,,,,
#,,,,,,,,,,,
tid,tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_insol,st_tmag,st_dist,st_teff,st_logg,st_rad
444159424,PC,2460418.158,8.8922064,3.709,5250,,12.492,900.701,,,
119081096,FP,2458518.11,0.83707,2.497,2745.5,2645.93,12.4268,88.8248,3776,4.72,0.52
154264903,PC,2460571.181,3.0825102,3.708,4011,1312.39,12.934,746.634,6001.8,,1.69
415461195,PC,2460417.121,3.8285502,5.248,2531,3360.36,11.951,736.113,7075,3.74,2.8
341005781,PC,2460555.537,8.6393678,2.325,22505,6.46156,14.4397,,3468,4.68,0.56
343774169,PC,2460414.45,5.3913891,1.995,4086,79.5918,11.2584,137.3,5179,4.68,0.71
326470400,FP,2460087.797,736.5528811,4.735,1432,0.22955,9.8447,108.2,5659,4.57,0.86
239277658,KP,2460534.505,3.2509657,3.2261161,7218.261236,1175.136445,14.1223,1188,5757,4.09896,1.49959
288421619,PC,2460537.647,12.9228111,1.5980207,8723.256446,1.1580614,13.123,35.4153,3166,5.02476,0.223377
456482025,PC,2460563.749,13.723753,2.3593878,3129.081365,182.2286132,11.8246,502.982,6374.4,4.28178,1.34911
427685831,KP,2460560.085,1.7497746,1.8691036,29973.70516,605.7624942,11.3819,174.818,5087,4.50322,0.856841
372048733,PC,2460560.151,3.4375711,3.9255437,10435.07084,1056.468569,11.908,467.151,5874,4.15198,1.43119
275248683,FP,2458518.266,0.53079,1.238,1113.07,977.343,11.4407,34.7229,3788.4,4.87,
63100069,PC,2460234.78,1.917096,1.0402081,4017.079207,73.898565,12.8317,106.54,3653,4.71723,0.523126
420191136,PC,2460577.801,23.5367004,5.715,443,158.942,8.98453,218.03,7487,4.22,1.69
302173245,PC,2460585.789,2.7547949,2.2653165,1434.202695,551.092681,11.5702,254.558,5531,4.44591,0.977544
268727719,FP,2460584.788,0.6257352,0.8361985,13403.1637,420.7449426,13.3892,161.939,3718,4.6571,0.593043
25472026,PC,2460586.045,4.2422767,2.8605497,4728.474095,1672.362567,11.6951,624.168,6223,3.94893,1.92379
26999884,PC,2460607.533,2.9944941,3.621007,2479.367133,10706.91384,9.54026,465.072,7465,3.71,3.0202899
44161614,PC,2459835.669,,4.281,15884,10.0394,10.4361,69.3535,4122.8,4.4,0.84
51768374,PC,2460584.133,6.8434236,3.179,767,325.891,9.94212,165.19,6060,4.38,1.14
419877797,PC,2460581.426,5.2169076,2.299,334,192.44,8.3898,78.2804,5966,4.39,1.1
196201652,PC,2460581.193,2.7384363,3.018,871,549.707,10.3065,402.817,4964,,3.56
150247134,FA,2459144.828,12.8650769,3.979,1070,40.6428,11.4845,726.88,5031,,0.81
314992600,PC,2460582.917,3.2607791,3.152,574,973.545,10.3767,244.502,5975,4.19,1.39
419878733,PC,2460583.261,5.1794403,4.628,796,773.896,10.3618,355.502,5946,3.78,2.21
408469564,PC,2460563.964,14.7126653,3.56,305,74.4061,8.1891,91.8327,6156,4.25,1.34
422159302,PC,2460602.073,10.5739387,3.484,493,590.803,9.504,320.872,9088,,2.3
426956677,PC,2460608.105,1.1976555,1.257,303,922.814,9.70916,105.18,5598.9,4.52,0.91
77490011,PC,2460611.293,2.6881318,0.9223764,22717.9495,10.8896046,14.1398,59.6029,3244,5.01029,0.232947
124895104,PC,2460506.05,1.7024504,2.913,8210,2502.63,12.4401,756.615,6026,3.88,2
350064389,PC,2460504.188,2.1570981,1.688,8963,,13.38,711.451,,,
317849098,PC,2460500.981,4.773664,3.987,9489,,12.2275,640.184,,,
18885659,PC,2460503.943,2.8890956,2.232,36105,94.1363,13.8273,192.09,3643,4.66,0.59
184952758,FP,2460007.695,4.109953,4.641,434,1091.8,9.0349,84.7306,5653,4.46,0.97
277499689,PC,2460498.57,4.1223508,3.103,9275,532.039,11.854,,6116.7,,1.28
364007087,PC,2460497.252,5.6604695,4.651,3523,536.569,12.4188,636.574,5711,4.04,1.6
123234747,PC,2460492.948,16.3425332,3.985,748,512.943,10.3691,166.363,5946,4.52,0.95
325086150,FP,2460495.628,5.4934218,3.658,18470,335.209,11.9742,421.48,6028,4.29,1.25
24499407,PC,2460499.275,4.167309,4.056,7537,1160.33,12.5502,828.804,6552,4.17,1.59
62682198,PC,2460498.743,3.8242663,2.337,20057,173.28,12.8559,336.71,5211,4.39,1
39464158,PC,2460503.962,2.7998534,1.415,27117,54.1418,13.3874,275.204,4412,4.55,0.73
415377888,PC,2460501.955,2.5122863,2.23,11307,806.804,13.0147,754.266,6156,4.14,1.53
317170536,PC,2460501.082,4.2271814,3.25,15027,433.056,13.0084,661.423,5913,4.31,1.2
310586478,PC,2460500.31,3.1540886,1.662,23864,69.3081,13.1385,253.784,4521,4.55,0.74
131419878,FP,2458494.089,3.16043,1.922,203.33,616.95,8.8154,151.634,6482.3,4.21,1.52
205044976,PC,2460500.37,5.0660693,2.042,18438,77.8993,13.3775,492.764,5269,4.4,1
159893748,PC,2460501.339,7.2229767,4.132,16049,210.76,13.129,532.126,5753.1,,
116262653,PC,2460491.081,7.7600907,1.477,16068,27.9358,13.3328,848.758,5940,4.27,1.27
44388479,PC,2460502.668,5.7351935,2.927,18384,108.999,13.4285,375.023,5042,4.59,0.77
71083829,PC,2460532.06,3.8080897,2.916,8079,606.114,11.5415,425.046,6343,4.26,1.38
345009464,PC,2460524.417,3.4844157,2.963,11801,572.114,13.335,694.793,5917,4.38,1.11
120313529,PC,2460532.556,3.5689392,0.9,3138,76.3043,12.6594,730.775,6326,4.28,1.35
342276668,PC,2460524.502,12.0080349,4.649,2736,211.426,11.0587,387.323,6554,,1.5
388371132,PC,2460529.166,3.6366231,3.385,8385,717.115,12.4574,620.15,5978,4.16,1.44
425706173,PC,2460529.882,2.6343177,4.765,3792,7168.32,12.6037,1488.49,7495,3.92,2.39
38571020,PC,2460144.558,12.2877358,4.445,315,127.181,10.1805,206.294,6008.62,4.21807,1.3
466928064,PC,2460530.938,2.2609143,1.972,3320,1826.44,12.0768,975.125,6453,,2.2
374800835,PC,2460533.07,10.548504,2.901,7496,44.0719,12.2983,322.309,5421,4.48,0.92
377253700,PC,2460572.945,75.6979471,6.261,6920,3.85902,12.5661,368.476,5422,4.49,0.91
336264393,PC,2460475.689,36.9870862,3.771,5950,16.1862,12.5392,543.434,6110.1,4.38,1.14
251803342,PC,2460517.837,8.9093753,4.595,9278,289.201,12.8891,884.34,6375,4.11,1.65
23912656,PC,2460528.864,2.7705702,2.502,10283,,12.368,637.06,,,
69436501,PC,2460532.676,3.1243759,3.93,6498,1034.01,12.9812,635.773,5477,3.95,1.71
151760597,PC,2460530.653,3.9859545,3.729,6488,563.839,12.3942,647.965,5566,3.96,1.71
279331929,PC,2460528.877,4.9030173,3.098,4872,284.216,12.0952,552.389,5663,4.01,1.64
242674266,PC,2460532.393,2.9069573,1.568,12330,285.031,11.9146,329.719,5744,4.28,1.22
38509907,PC,2458339.134,15.3004892,3.1952319,1265.289783,17.0816408,11.9755,57.6851,4082,4.63162,0.660762
344416349,FP,2460525.487,7.8365317,2.271,4532,157.252,11.86,747.966,6167,3.82,2.21
110828766,PC,2460530.577,1.6233128,2.169,22087,,13.3537,938.775,,,
466890210,PC,2460525.773,5.1869453,4.736,2193,1024.95,11.7068,816.499,6018,3.66,2.59
157808355,PC,2460532.148,5.3384038,3.152,4170,399.203,13.325,1510.58,6250.7,3.88,2.1
466966249,PC,2460524.481,5.5698339,3.807,4318,1060.74,12.0776,633.285,6500,4.22,1.48
209320688,PC,2460515.968,9.7461668,4.218,3751,218.681,11.8425,468.929,6319,4.13,1.6
350268913,PC,2460524.613,3.5191197,3.162,11040,,13.0054,713.119,,,
287948915,PC,2460529.786,2.3593338,2.092,10088,949.236,12.9248,648.745,6613,4.49,1.1
397653875,PC,2460528.227,2.9324083,2.758,10392,2087.79,12.9816,653.857,7696,4.38,1.44
363040636,PC,2460530.326,16.7880823,2.882,11919,,13.018,1230.4,,,
177077336,PC,2460192.913,1.4178596,1.452,204,452.395,10.0686,80.9812,4907.96,4.57809,0.76
238239232,PC,2460530.797,4.3041912,2.64,19405,121.87,13.4721,421.043,4856,4.42,0.91
89362689,PC,2460531.194,11.0658881,2.254,13656,45.0942,12.8434,644.029,5617,4.14,1.4
282113152,PC,2460528.405,3.3221412,1.052,63580,8.30847,14.0292,,3300,4.77,0.46
394924803,PC,2460530.611,3.8413801,3.631,11058,,13.1494,1009.3,,,
418629890,PC,2460532.544,3.4202745,3.766,7438,1117.08,12.6402,811.163,6095,4.09,1.6
20607624,PC,2460531.033,3.4940194,2.014,8323,,10.84,663.6794,,,
374521355,PC,2460529.437,4.626302,3.09,11063,374.784,13.4732,855.527,5990,4.3,1.22
439598736,PC,2460532.468,5.7694396,4.625,5455,,12.635,521.956,,,
251743761,PC,2460526.804,3.930467,2.281,19093,115.741,12.5489,265.571,4913,4.43,0.91
383364626,PC,2460524.136,14.3938942,3.298,6518,127.979,10.88,395.963,6891,4.28,1.46
339961200,PC,2458382.866,3.21264,0.6006982,510.1236296,327.7849685,9.7333,95.3452,5330,4.51,0.88283
41839508,PC,2460532.457,6.8911882,4.811,4518,675.78,12.9258,978.239,6628,4.22,1.52
456401439,PC,2460532.793,6.3377947,1.639,9130,115.676,11.629,346.341,5974,,1.22
426122272,PC,2460530.429,2.9383886,3.088,13226,883.823,12.371,675.638,6059,4.12,1.54
288953761,PC,2460530.264,3.7352012,2.892,14256,410.022,13.434,789.12,5816,4.32,1.18
435673126,FP,2460510.057,11.5175506,4.259,12852,242.58,13.1744,675.863,6259,4.32,1.27
305026599,PC,2460530.018,1.6877647,2.189,1655,2396.94,11.7356,535.016,6599,4.26,1.44
407135911,PC,2460529.28,2.5698331,2.412,10411,,12.9658,582.964,,,
51318828,FP,2460532.302,6.8782937,4.407,11342,264.312,11.3321,322.258,5657,4.18,1.35
358975793,PC,2460532.256,3.8148598,1.404,8744,152.211,12.9402,830.91,6425.6,4.27,1.39
219089784,PC,2460659.003,6.0387706,1.637,29537,5.28643,14.9881,186.949,3374,4.82,0.41
410245915,FP,2459986.361,0.9889446,1.681,979,33896,10.2658,272.834,6173.3,4.22,1.5
459728249,PC,2460552.91,8.9653531,1.893,7094,41.5232,12.2685,471.411,5977,4.36,1.15
298291597,PC,2460556.207,11.5588657,2.368,4691,19.016,12.4963,260.179,5029,4.56,0.8
289047954,PC,2460557.286,1.4207284,1.988,4092,1601.42,13.1872,549.394,5868,4.53,0.93
383358873,PC,2460549.611,5.4240992,2.487,2519,127.083,11.7715,271.363,5386,4.41,1
260767135,PC,2460580.976,5.0769983,1.171,3683,62.3468,11.8653,630.416,6271,3.97,1.9
166099360,PC,2460555.161,1.6831237,1.382,2192,774.318,12.6221,1030.1,6264,3.92,2
334798754,PC,2460651.068,8.5748036,11.208,795,2309.44,11.6578,852.266,5168,,3.58
274057129,PC,2460584.336,1.0495702,1.54,573,2691.99,11.5276,436.619,6222,4.2,1.44
298189225,PC,2460555.635,6.2384297,2.066,13808,93.3127,13.033,539.563,5448,4.34,1.1
160103855,PC,2460570.815,16.4591808,5.575,4396,101.082,12.1708,513.184,5975,4.21,1.37
174143743,FP,2458492.313,0.46132,1.32,220,13156,10.1007,206.755,6629,4.41,1.21
418866096,PC,2460557.305,6.6308943,1.72,6379,46.6475,12.2011,394.746,5410.1,4.27,1.18
297413553,PC,2460583.451,2.3273503,1.74,11266,457.84,13.4962,673.445,5957,4.24,1.31
87932853,PC,2460555.257,6.4093679,3.114,11126,175.697,12.3598,396.313,5792,4.49,0.96
269130683,PC,2460273.198,49.2145201,4.537,3135,12.1274,10.7836,378.344,6657,4.21,1.55
258279359,PC,2460538.177,10.5637482,2.227,9607,28.1932,13.4315,650.78,5533,4.36,1.08
275717567,PC,2460576.091,4.1723,1.684,46257,11.1296,14.0157,143.97,3392,4.75,0.49
125695940,PC,2460552.586,3.8789319,4.488,4722,1252.01,11.679,432.431,6148,,1.3
276385231,PC,2460594.267,10.3486661,5.78,5059,248.334,13.4182,730.18,5748,4.18,1.36
406548952,PC,2460536.609,13.5647678,3.17,10194,32.2046,12.8391,464.942,5528,,0.77
267817947,PC,2460597.476,11.656295,2.665,2171,10.0605,12.6975,141.905,4004,4.6,0.66
149788158,PC,2459245.518,4.7244442,0.999,1480,6.29202,11.0002,42.972,3653,4.74,0.5
149788158,PC,2458518.088,0.7499711,1.0576059,441.8866633,241.1610487,11.0002,42.972,3653,4.74,0.497204
184527843,PC,2460546.403,8.9197222,2.763,4742,114.929,12.716,924.716,6348,4.04,1.78
63232997,PC,2460573.097,7.1304113,3.081,4490,170.387,12.5873,738.872,6014,3.91,1.93
398099429,PC,2460543.181,7.5801393,5.019,3799,389.626,12.5626,974.98,5860,3.8,2.16
63550960,APC,2460553.796,2.2473177,1.325,6242,338.373,12.1475,419.676,6037.8,,1.68
83299322,PC,2460550.491,8.908871,1.142,70444,0.888904,14.6826,107.811,3267,4.91,0.31
172376068,FP,2460558.595,6.1211661,2.501,4248,157.1,12.585,633.994,6011.2,,1.02
267808774,PC,2460591.369,14.2317652,8.372,912,328.667,12.0813,1171.83,5914,3.46,3.21
396723723,PC,2460543.107,7.915274,4.614,13798,227.626,13.3795,645.223,5638,4.38,1.07
170440216,PC,2460552.718,7.6316525,3.452,30467,114.247,13.4783,608.197,5655,4.48,0.95
41067039,PC,2460555.311,3.1168715,1.742,31842,35.047,14.9114,357.392,3734,4.64,0.61
96097215,FA,2458518.941,1.60245,0.312,890,55.2437,10.5656,172.097,5648,,0.98
396731435,APC,2460558.081,0.4246068,0.486,1952,1020.09,12.7871,402.156,5576,4.54,0.88
198358065,PC,2460658.637,4.3095502,0.224,17371,0.22435,14.654,84.8926,3195,4.97,0.27
387346503,PC,2460558.618,5.3346707,3.181,11290,207.179,13.1439,546.966,5509.3,4.37,1.07
298189384,PC,2460540.259,9.0612809,6.985,1732,565.894,11.4542,420.278,5876,4.09,1.54
96885837,APC,2460556.495,0.8760587,0.969,2336,6863.73,12.5965,708.379,6306,4.23,1.41
60446303,PC,2460554.877,2.1384533,1.111,1240,463.718,11.2298,426.584,6708,4.29,1.41
452741216,PC,2460568.17,10.7994273,4.858,9221,121.012,12.7283,434.806,5548,4.44,0.99
199417958,PC,2460552.766,3.9258703,2.993,7452,,12.7478,575.709,,,
405689470,PC,2460554.001,7.9871247,2.382,1897,23.6315,12.1096,132.076,4254,4.6,0.68
291976834,PC,2460557.319,2.855993,2.734,9706,721.319,12.3769,587.729,5780.4,4.15,1.43
144138509,PC,2458564.818,,2.9940024,1351.868449,6.3171718,10.5568,235.665,6023.2,4.05,1.23299
62501513,PC,2460581.584,3.776966,3.671,9271,1698.56,12.4646,720.361,6446,3.97,1.96
233533589,PC,2460620.74,23.9712428,1.645,2387,2.63928,12.2089,282.083,5238,4.5,0.88
160255140,PC,2460564.802,10.641726,3.708,10160,96.5342,13.4003,770.531,5945,4.34,1.17
417514666,PC,2460554.419,3.3202789,3.766,7240,1451.25,12.4712,833.205,6443,4.11,1.66
42110638,PC,2460559.168,1.6047466,2.097,5940,5519.73,13.0581,708.537,5972,4.26,1.28
99796664,APC,2460557.298,0.7729056,1.022,2749,1994.5,13.0363,703.22,6269,4.36,1.21
233735354,PC,2460536.412,170.3363911,4.173,12411,0.817488,12.8771,485.38,5621,4.46,0.97
418375357,PC,2460555.104,8.1563148,1.852,12127,61.3234,13.0138,825.989,6366.8,,1.02
276909255,PC,2460609.094,5.2554768,2.109,935,96.3543,11.2213,178.749,5298,4.53,0.86
85216969,PC,2460556.839,2.7299474,1.104,10021,92.4998,12.9491,416.689,5289,4.44,0.95
11561667,CP,2458543.869,3.0876297,2.2386246,40411.81425,95.8571812,14.9181,436.176,4105,4.438,0.69386
125744840,PC,2460557.356,0.6439909,0.645,7794,1377.01,13.0055,300.868,5225,4.74,0.66
375192273,PC,2460608.037,21.6836634,2.641,1546,,11.098,89.08046,,,
399613138,FP,2460555.962,8.1958135,1.182,8230,28.4997,12.1245,638.253,6496,4.24,1.45
415739607,PC,2460557.776,2.3368358,1.405,5916,162.173,10.8249,91.8416,4439,4.52,0.76
321785052,PC,2460553.558,3.4977997,0.475,4914,11.8757,12.3846,327.383,5209,,0.92
262148317,PC,2460553.594,13.9753579,4.503,14290,67.5689,13.4847,503.368,5382,4.54,0.86
418543326,PC,2460582.236,6.1418356,3.525,18607,248.373,13.4192,687.886,5918.5,,1.25
372077289,PC,2460566.453,23.955645,6.011,6259,186.029,12.1023,619.364,6609,4.21,1.53
287768299,PC,2460579.276,3.7002646,4.459,7616,8170.39,12.4978,811.081,6971,4.28,1.48
161687285,PC,2460544.093,7.7561532,2.036,14454,14.2212,14.1288,146.612,3462,4.78823,0.44
34068865,CP,2460013.713,0.3219233,0.199,204,469.443,8.031941,9.41263,3518,4.82492,0.46
375855364,PC,2460528.747,19.8088367,2.87,9500,13.6331,13.3341,698.95,5601,4.3,1.17
387416841,PC,2460555.006,1.5525382,1.49,7123,724.353,12.9141,834.929,5730,3.96,1.75
292023054,PC,2460555.35,4.2990991,3.805,6567,681.415,11.6721,486.159,6013,4.11,1.53
341157650,PC,2460557.123,4.1186706,5.025,3571,1341.62,12.4958,878.635,5998,3.91,1.93
265887000,PC,2460555.837,2.503415,3.416,1877,,12.1678,796.112,,,
297924888,PC,2460580.325,9.6713674,1.66,3376,118.572,11.2755,444.299,5902,3.96,1.8
301623068,PC,2460556.648,0.7474746,0.327,8713,34.5062,13.4237,186.058,3455,4.58,0.68
427855645,PC,2460579.948,2.9712014,1.241,4680,756.509,12.0331,798.82,7713,4.27,1.63
387414814,PC,2460555.372,3.4220041,2.448,16151,328.367,13.316,633.173,5731,4.43,1.02
40093986,PC,2460557.098,2.5918359,3.933,6221,1918.08,13.4184,1307.96,5891,3.83,2.08
36724087,CP,2459988.468,0.7683904,1.0241242,903.9933214,112.6409067,10.5848,21.9814,3329,4.94957,0.374139
36724087,CP,2459992.613,12.2534308,1.369949,3729.634709,2.8062634,10.5848,21.9814,3329,4.94957,0.374139
279528230,PC,2460551.826,6.6802019,4.664,5941,408.603,12.4285,669.515,5801,4.04,1.61
423903016,PC,2460555.072,3.0039961,3.621,6490,1038.15,13.3081,902.362,5623,4.04,1.59
436222251,PC,2460554.923,5.5316291,3.91,4176,809.801,13.2688,1065.06,6814,4.08,1.83
421330229,PC,2460607.938,4.776694,1.706,1412,128.614,11.6346,273.432,5625,,1.07
210337597,PC,2460557.748,0.5257499,0.864,1028,1079.87,11.8096,151.084,4649,4.59,0.73
286857537,PC,2460555.97,2.0394246,2.635,9236,873.894,12.2442,493.417,5392,,
193081156,PC,2460576.037,5.4584109,4.164,2807,698.046,13.1443,1320.54,6309,3.83,2.24
279472966,PC,2460552.846,5.0789699,4.451,13539,577.413,13.4215,908.363,5826,4.14,1.44
99025225,PC,2460556.909,12.5069936,5.739,4522,,11.883,,,,
387377484,PC,2460549.818,4.8622127,6.011,3480,1506.82,12.2993,958.142,6142,3.78,2.29
106402532,CP,2460030.757,4.8847937,2.51,478,223.094,8.8411,75.2092,5969,4.5172,0.94
287444302,PC,2460581.095,2.8411706,1.453,4694,381.338,11.9104,551.456,5801,3.94,1.81
160512852,PC,2460573.213,6.0011971,1.99,23249,52.8207,13.1678,484.476,5265,4.37,1.02
273069412,FP,2460584.023,3.5399394,3.443,6448,607.406,12.3711,459.296,5234.6,,1.13
160585062,PC,2460653.738,6.2644714,2.508,780,53.9635,12.1567,157.217,4568,4.65,0.67
352301423,PC,2460607.644,1.7085226,0.917,2089,288.77,13.1543,754.491,6059.5,,1.61
75417968,FP,2460557.476,3.3815776,3.38,9454,1203.68,11.599,640.585,6662,4.09,1.78
271017537,PC,2460635.731,0.5418555,0.776,120,1049.31,8.715,44.6892,4954,4.58,0.77
323407659,PC,2460634.782,4.2619292,5.145,1109,3376.67,9.61315,379.929,6846,3.74,2.72
309133240,PC,2460629.884,3.3847215,3.475,612,7078.45,8.5565,45.9409,5199,4.61,0.77
202059363,PC,2459219.71,4.2470926,4.263,4730,1024.21,11.2817,539.085,6232.3,3.88,2.07
146846569,FP,2458545.448,4.7535388,1.0905965,225793.1061,2.6086289,15.173,,3010,5.10976,0.20128
238279960,PC,2460563.617,7.4894672,1.826338,2097.181409,92.4869433,10.6498,131.621,5143.31,4.49913,0.868418
238279960,PC,2460581.958,3.4438328,2.325,1276,232.564,10.6498,131.621,5143.31,4.49913,0.87
445276138,PC,2460635.071,0.4925418,0.377,545,7880.96,9.99274,239.263,6927,4.36,1.34
90950296,PC,2460562.263,14.1532848,4.443,8715,100.737,12.9421,341.908,5063,4.51,0.85
44451202,PC,2460580.933,2.1011992,1.267,11915,284.936,12.7157,531.536,5959.8,4.4,1.09
17925767,PC,2460582.652,2.4364562,0.978,5295,237.728,13.0699,1046.81,6844,4.3,1.43
243283955,FP,2460570.744,8.407133,1.272,1490,24.6329,11.9125,488.546,6126,4.25,1.33
113542042,PC,2460581.828,1.7687035,1.792,6765,,12.9846,531.89,,,
233747840,PC,2460525.834,60.8344877,6.109,42343,1.82253,14.446,227.337,3736,4.73,0.51
289345412,PC,2460580.738,3.3390124,0.433,3534,13.7384,12.3366,176.341,4436,4.53,0.75
129198098,PC,2460582.275,2.980341,3.635,11829,1416.28,13.2372,844.421,6283.8,,1.57
150271680,FP,2458543.967,2.593694,3.054429,526.784827,4.3241755,9.5215,121.755,5316.6,3.88,1.28725
257052211,FP,2460580.285,2.2175244,2.462,1682,2781.41,10.5702,466.499,7406,4.1,1.92
43921512,PC,2460576.974,3.8405138,1.438,8163,133.741,13.4407,1042.74,6123.9,4.2,1.42
411347315,FP,2460582.156,4.0662367,3.721,6676,574.869,13.1678,849.015,5689,4.1,1.49
256778317,PC,2460582.687,6.2157513,3.295,4008,255.39,12.3053,629.759,6015.2,4.05,1.65
259415341,PC,2460583.074,3.648769,2.156,1202,162.493,11.5882,732.535,4939,,4.61
160652910,PC,2460583.558,3.6814233,5.084,3225,1660.91,13.0513,1401.9,5956,3.65,2.57
402992891,PC,2460565.34,17.3986129,3.485,2584,29.3479,11.0144,164.15,5589,4.62,0.8
270494650,PC,2460516.135,60.3541599,6.682,2598,48.3031,11.6515,307.53,5658,4.38,1.06
258634801,PC,2460578.016,7.0548729,2.44,2068,92.7257,12.2276,500.308,5628.6,4.09,1.5
18023524,PC,2460580.414,4.3656102,4.791,5746,1380.02,13.3997,1151.94,5748,3.95,1.78
181804752,CP,2458546.508,4.9899176,1.3819654,18931.41058,2.2410792,13.5571,26.4927,2940,5.14315,0.17143
181804752,CP,2458543.558,0.9479945,0.564663,4200.52889,20.5198379,13.5571,26.4927,2940,5.14315,0.17143
258822347,PC,2460582.084,30.7331484,5.473,6436,82.7386,13.2026,706.661,5607,4.24,1.25
120487017,PC,2460568.345,8.2158997,3.659,1177,176.171,11.6715,300.566,5820,4.44,1.02
430666395,APC,2460582.727,1.1930966,1.196,3691,876.936,12.9095,1144.22,5906,3.79,2.19
306039307,PC,2460580.547,6.9929558,4.832,5562,405.644,13.4117,718.406,5916.7,4.43,1.05
236644754,PC,2460584.089,2.9257773,1.448,6858,391.193,12.6976,532.069,5688,4.26,1.24
120737368,PC,2460580.641,3.1924816,3.211,14119,798.53,13.2497,772.216,5964,4.28,1.26
21349099,PC,2460578.562,3.753877,1.209,7099,19.4458,12.6275,145.189,4049,4.55,0.7
240535286,PC,2460578.688,2.9814911,2.431,19021,575.825,12.3021,363.454,6168,4.57,0.93
256783400,PC,2460546.554,33.5792968,4.713,3860,32.7484,10.9461,341.206,6294,4.22,1.43
139350191,PC,2460574.79,10.2887023,2.967,8079,61.3136,11.5809,301.793,5853,4.4,1.08
219189765,CP,2458544.431,1.7318529,1.6919639,36359.43017,86.6365464,14.7599,299.389,3394,4.9186,0.615219
97248423,PC,2460573.539,13.3079913,3.42,4804,66.8363,12.5013,589.45,5854.4,4.21,1.34
452727513,PC,2460559.125,18.9104241,3.243,10263,10.2465,13.2777,349.236,4801,4.52,0.8
369581703,PC,2460578.885,8.508462,2.716,10649,97.536,12.7919,745.79,6236.6,4.26,1.34
10552342,FP,2460570.969,7.5414411,2.454,16900,81.7977,12.5058,397.801,5649.1,4.47,0.96
88641387,PC,2460582.683,17.0303122,4.125,8080,160.798,13.2325,670.314,5797,4.37,1.11
395790368,PC,2460580.649,27.1970496,5.476,4620,33.8579,11.7285,288.327,5859,4.52,0.94
245349211,PC,2460581.133,7.4861705,2.425,9456,123.231,13.4565,630.502,5658,4.34,1.11
255998336,PC,2460572.502,6.7735083,2.36,5189,62.2808,13.283,537,5080,4.27,1.12
373196394,PC,2460582.876,7.0814677,2.055,1018,16.5736,10.7934,59.9538,4024,4.61,0.65
427715152,PC,2460573.721,10.9911631,1.559,18917,16.8854,13.2782,452.675,4915.3,4.34,1.01
260304800,PC,2458544.258,3.4405946,2.5441317,8647.452732,331.8274983,12.7474,389.884,5324,4.43563,0.942255
53461742,PC,2460663.331,4.4136877,3.411058,10509.32896,1427.751556,13.2956,1305.98,6627,4.12522,1.6901799
52745699,PC,2460664.333,3.1653382,3.4977253,14923.6408,1153.941226,13.7471,951.289,6463.47,4.35821,1.25477
124128680,PC,2460663.462,1.0370296,1.5186096,304.1228723,1400.10173,9.6069,85.2762,5075,4.43767,0.922377
11755687,KP,2460663.455,3.0522686,2.2564388,15853.20481,426.5350511,12.4821,363.66,5370,4.43994,0.962287
192833836,PC,2460668.526,6.2335155,1.5179746,13899.3556,4.8420828,13.694,66.7902,3211,4.91063,0.313932
235072851,PC,2460664.871,3.1191196,2.0922004,24617.33548,188.65162,13.709,415.951,5036,4.6554,0.71363
296354161,PC,2460693.847,6.0042191,6.3533818,6642.539062,1054.981334,12.3256,879.397,6226,3.94871,1.92428
300381700,PC,2460724.869,9.0856617,2.9738059,6003.396472,297.9559009,12.4307,597.533,5999,4.18213,1.41459
124573902,APC,2460718.289,0.3328569,0.3988306,767910.3131,11306.9602,17.007,164.011,5780,4.438,
224603921,PC,2460658.744,26.345109,6.144,130,237.78,8.86873,100.677,5895,4.33659,1.16
279425357,PC,2458547.482,9.0150439,1.6002059,4800.08537,188.1793714,11.6049,340.416,6083.61,4.3203,1.1584001
160075684,PC,2458689.031,81.3716681,4.8546107,924.1311645,0.6444404,11.4148,61.7605,3861,4.70582,0.536259
258776466,PC,2458685.982,7.4108495,1.9719278,1257.564738,8.3370112,12.7294,73.2382,3578,4.8114,0.416718
